concept_id,code,codetype,descrip
42903113,1360226,PR00,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Prefilled Syringe [Novolin]"
42903322,1360435,PR00,"insulin, regular, human 100 UNT/ML Prefilled Syringe [Novolin R]"
42903369,1360482,PR00,"insulin, regular, human 100 UNT/ML Prefilled Syringe"
43011498,1361492,PR00,glimepiride 6 MG
43011499,1361494,PR00,glimepiride 8 MG
43011830,1361493,PR00,glimepiride 6 MG Oral Tablet
43011831,1361495,PR00,glimepiride 8 MG Oral Tablet
43013884,1368001,PR00,alogliptin
43013885,1368383,PR00,alogliptin / metformin Oral Tablet
43013887,1368395,PR00,alogliptin / metformin Oral Tablet [Kazano]
43013888,1368401,PR00,alogliptin / pioglitazone Oral Tablet
43013893,1368434,PR00,alogliptin / pioglitazone Oral Tablet [Oseni]
43013895,1368033,PR00,alogliptin 12.5 MG
43013896,1368385,PR00,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet
43013897,1368391,PR00,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Kazano]
43013898,1368387,PR00,alogliptin 12.5 MG / metformin hydrochloride 1000 MG [Kazano]
43013899,1368392,PR00,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet
43013900,1368398,PR00,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet [Kazano]
43013901,1368394,PR00,alogliptin 12.5 MG / metformin hydrochloride 500 MG [Kazano]
43013902,1368403,PR00,alogliptin 12.5 MG / pioglitazone 15 MG Oral Tablet
43013903,1368409,PR00,alogliptin 12.5 MG / pioglitazone 15 MG Oral Tablet [Oseni]
43013904,1368405,PR00,alogliptin 12.5 MG / pioglitazone 15 MG [Oseni]
43013905,1368410,PR00,alogliptin 12.5 MG / pioglitazone 30 MG Oral Tablet
43013906,1368416,PR00,alogliptin 12.5 MG / pioglitazone 30 MG Oral Tablet [Oseni]
43013907,1368412,PR00,alogliptin 12.5 MG / pioglitazone 30 MG [Oseni]
43013908,1368417,PR00,alogliptin 12.5 MG / pioglitazone 45 MG Oral Tablet
43013909,1368423,PR00,alogliptin 12.5 MG / pioglitazone 45 MG Oral Tablet [Oseni]
43013910,1368419,PR00,alogliptin 12.5 MG / pioglitazone 45 MG [Oseni]
43013911,1368034,PR00,alogliptin 12.5 MG Oral Tablet
43013912,1368036,PR00,alogliptin 12.5 MG Oral Tablet [Nesina]
43013913,1368035,PR00,alogliptin 12.5 MG [Nesina]
43013914,1368002,PR00,alogliptin 25 MG
43013915,1368424,PR00,alogliptin 25 MG / pioglitazone 15 MG Oral Tablet
43013916,1368430,PR00,alogliptin 25 MG / pioglitazone 15 MG Oral Tablet [Oseni]
43013917,1368426,PR00,alogliptin 25 MG / pioglitazone 15 MG [Oseni]
43013918,1368431,PR00,alogliptin 25 MG / pioglitazone 30 MG Oral Tablet
43013919,1368437,PR00,alogliptin 25 MG / pioglitazone 30 MG Oral Tablet [Oseni]
43013920,1368433,PR00,alogliptin 25 MG / pioglitazone 30 MG [Oseni]
43013921,1368438,PR00,alogliptin 25 MG / pioglitazone 45 MG Oral Tablet
43013922,1368444,PR00,alogliptin 25 MG / pioglitazone 45 MG Oral Tablet [Oseni]
43013923,1368440,PR00,alogliptin 25 MG / pioglitazone 45 MG [Oseni]
43013924,1368006,PR00,alogliptin 25 MG Oral Tablet
43013925,1368012,PR00,alogliptin 25 MG Oral Tablet [Nesina]
43013926,1368008,PR00,alogliptin 25 MG [Nesina]
43013927,1368017,PR00,alogliptin 6.25 MG
43013928,1368018,PR00,alogliptin 6.25 MG Oral Tablet
43013929,1368020,PR00,alogliptin 6.25 MG Oral Tablet [Nesina]
43013930,1368019,PR00,alogliptin 6.25 MG [Nesina]
43013931,1368005,PR00,alogliptin Oral Tablet
43013932,1368009,PR00,alogliptin Oral Tablet [Nesina]
43224689,4815,PR00,glyburide
43246420,2206094,PR00,"insulin, regular, human 100 UNT/ML Pen Injector [Novolin R]"
43526465,1373458,PR00,canagliflozin
43526466,1373459,PR00,canagliflozin 100 MG
43526467,1373463,PR00,canagliflozin 100 MG Oral Tablet
43526468,1373469,PR00,canagliflozin 100 MG Oral Tablet [Invokana]
43526469,1373465,PR00,canagliflozin 100 MG [Invokana]
43526470,1373470,PR00,canagliflozin 300 MG
43526471,1373471,PR00,canagliflozin 300 MG Oral Tablet
43526472,1373473,PR00,canagliflozin 300 MG Oral Tablet [Invokana]
43526473,1373472,PR00,canagliflozin 300 MG [Invokana]
43526474,1373462,PR00,canagliflozin Oral Tablet
43526475,1373466,PR00,canagliflozin Oral Tablet [Invokana]
44546978,1992813,PR00,ertugliflozin Oral Tablet [Steglatro]
44563661,2371723,PR00,dapagliflozin / metformin / saxagliptin Pill
44582519,899992,PR00,metformin / pioglitazone Extended Release Oral Tablet [Actoplus Met]
44607041,865567,PR00,glipizide Extended Release Oral Tablet [Glucotrol]
44626713,2359286,PR00,empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
44642177,2371731,PR00,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet]
44664260,2359278,PR00,empagliflozin / linagliptin / metformin Extended Release Oral Tablet
44665618,700835,PR00,glipizide Extended Release Oral Tablet
44684982,875864,PR00,metformin hydrochloride 500 MG [Glucamet]
44686909,2359359,PR00,empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
44785473,1486977,PR00,dapagliflozin 10 MG Oral Tablet [Farxiga]
44785477,1486981,PR00,dapagliflozin 5 MG Oral Tablet [Farxiga]
44785829,1488564,PR00,dapagliflozin
44785830,1488565,PR00,dapagliflozin 10 MG
44785831,1488569,PR00,dapagliflozin 10 MG Oral Tablet
44785832,1488573,PR00,dapagliflozin 5 MG
44785833,1488574,PR00,dapagliflozin 5 MG Oral Tablet
44785834,1488568,PR00,dapagliflozin Oral Tablet
44815995,1534343,PR00,dapagliflozin Oral Tablet [Farxiga]
44815996,1534344,PR00,dapagliflozin 5 MG [Farxiga]
44816049,1534397,PR00,dapagliflozin 10 MG [Farxiga]
45413106,4815,PR00,glyburide
45521593,1543200,PR00,"insulin, regular, human Inhalant Product"
45774398,1544488,PR00,"insulin, regular, human 8 UNT Inhalation Powder"
45774400,1544490,PR00,"insulin, regular, human 8 UNT Inhalation Powder [Afrezza]"
45774708,1545145,PR00,canagliflozin 150 MG
45774709,1545148,PR00,canagliflozin / metformin Oral Tablet
45774710,1545150,PR00,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet
45774712,1545152,PR00,canagliflozin 150 MG / metformin hydrochloride 1000 MG [Invokamet]
45774713,1545153,PR00,canagliflozin / metformin Oral Tablet [Invokamet]
45774714,1545156,PR00,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet]
45774715,1545157,PR00,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet
45774716,1545158,PR00,canagliflozin 150 MG / metformin hydrochloride 500 MG [Invokamet]
45774717,1545159,PR00,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet]
45774718,1545160,PR00,canagliflozin 50 MG
45774719,1545161,PR00,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet
45774720,1545162,PR00,canagliflozin 50 MG / metformin hydrochloride 1000 MG [Invokamet]
45774721,1545163,PR00,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet]
45774722,1545164,PR00,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet
45774723,1545165,PR00,canagliflozin 50 MG / metformin hydrochloride 500 MG [Invokamet]
45774724,1545166,PR00,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet]
45774751,1545653,PR00,empagliflozin
45774752,1545654,PR00,empagliflozin 10 MG
45774753,1545657,PR00,empagliflozin Oral Tablet
45774754,1545658,PR00,empagliflozin 10 MG Oral Tablet
45774756,1545660,PR00,empagliflozin 10 MG [Jardiance]
45774757,1545661,PR00,empagliflozin Oral Tablet [Jardiance]
45774758,1545664,PR00,empagliflozin 10 MG Oral Tablet [Jardiance]
45774759,1545665,PR00,empagliflozin 25 MG
45774893,1545666,PR00,empagliflozin 25 MG Oral Tablet
45774894,1545667,PR00,empagliflozin 25 MG [Jardiance]
45774895,1545668,PR00,empagliflozin 25 MG Oral Tablet [Jardiance]
45775388,1592722,PR00,dapagliflozin 10 MG / metformin hydrochloride 1000 MG [Xigduo]
45775454,1593057,PR00,dapagliflozin / metformin Extended Release Oral Tablet
45775455,1593058,PR00,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
45775456,1593059,PR00,dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
45775619,1593068,PR00,24 HR dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet
45775620,1593069,PR00,dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet
45775621,1593070,PR00,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
45775622,1593071,PR00,dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet
45775623,1593072,PR00,24 HR dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet
45775624,1593073,PR00,dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet
45775859,1593774,PR00,dapagliflozin / metformin Extended Release Oral Tablet [Xigduo]
45775860,1593775,PR00,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]
45775861,1593776,PR00,dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]
45775862,1593826,PR00,dapagliflozin 10 MG / metformin hydrochloride 500 MG [Xigduo]
45775863,1593827,PR00,dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo]
45775864,1593828,PR00,dapagliflozin 5 MG / metformin hydrochloride 1000 MG [Xigduo]
45775865,1593829,PR00,dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]
45775866,1593830,PR00,dapagliflozin 5 MG / metformin hydrochloride 500 MG [Xigduo]
45775867,1593831,PR00,24 HR dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo]
45775868,1593832,PR00,dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo]
45775999,1593833,PR00,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]
45776000,1593835,PR00,24 HR dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo]
45776621,1543202,PR00,"insulin, regular, human 4 UNT Inhalation Powder"
45776625,1543207,PR00,"insulin, regular, human 4 UNT Inhalation Powder [Afrezza]"
45777022,1544568,PR00,"{60 (insulin, regular, human 4 UNT Inhalation Powder) / 30 (insulin, regular, human 8 UNT Inhalation Powder) } Pack"
45777023,1544569,PR00,"{60 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 30 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 90 - 60 (4 UNT), 30 (8 UNT)]"
45777024,1544570,PR00,"{30 (insulin, regular, human 4 UNT Inhalation Powder) / 60 (insulin, regular, human 8 UNT Inhalation Powder) } Pack"
45777025,1544571,PR00,"{30 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 90 - 30 (4 UNT), 60 (8 UNT)]"
45892171,1602108,PR00,empagliflozin / linagliptin Oral Tablet
45892172,1602109,PR00,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet
45892174,1602111,PR00,empagliflozin 10 MG / linagliptin 5 MG [Glyxambi]
45892175,1602112,PR00,empagliflozin / linagliptin Oral Tablet [Glyxambi]
45892176,1602115,PR00,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi]
45892177,1602118,PR00,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet
45892178,1602119,PR00,empagliflozin 25 MG / linagliptin 5 MG [Glyxambi]
45892179,1602120,PR00,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi]
45911388,150973,PR00,"insulin, regular, human 100 UNT/ML Injectable Solution [Human Actrapid]"
45913387,84108,PR00,rosiglitazone
45917066,153845,PR00,glimepiride 4 MG Oral Tablet [Amaryl]
45926642,153591,PR00,glimepiride 2 MG Oral Tablet [Amaryl]
45926653,153844,PR00,glimepiride 3 MG Oral Tablet [Amaryl]
45933595,150974,PR00,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin S]"
45950586,150659,PR00,"insulin, regular, human 100 UNT/ML Injectable Solution [Pur-In Neutral]"
45950853,150831,PR00,"insulin, regular, human 100 UNT/ML Injectable Solution [Human Actrapid Penfill]"
46233728,1650256,PR00,"insulin, regular, human 4 UNT"
46233729,1650260,PR00,"insulin, regular, human 4 UNT [Afrezza]"
46233730,1650262,PR00,"insulin, regular, human 8 UNT"
46233731,1650264,PR00,"insulin, regular, human 8 UNT [Afrezza]"
46234216,1654651,PR00,"insulin isophane / insulin, regular, human Pen Injector"
46234233,1654855,PR00,"insulin isophane / insulin, regular, human Pen Injector [Humulin]"
46234234,1654857,PR00,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector"
46234235,1654858,PR00,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Humulin]"
46234241,1654909,PR00,"insulin, regular, human 12 UNT"
46234242,1654910,PR00,"insulin, regular, human 12 UNT Inhalation Powder"
46234243,1654911,PR00,"insulin, regular, human 12 UNT [Afrezza]"
46234244,1654912,PR00,"insulin, regular, human 12 UNT Inhalation Powder [Afrezza]"
46275390,1656705,PR00,"{30 (insulin, regular, human 12 UNT Inhalation Powder) / 60 (insulin, regular, human 8 UNT Inhalation Powder) } Pack"
46275452,1656706,PR00,"{30 (insulin, regular, human 12 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 90 - 60 (8 UNT), 30 (12 UNT)]"
46287408,1665367,PR00,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet
46287409,1665368,PR00,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG [Synjardy]
46287410,1665369,PR00,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy]
46287678,1664310,PR00,empagliflozin 5 MG
46287679,1664313,PR00,empagliflozin / metformin Oral Tablet
46287680,1664315,PR00,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet
46287682,1664317,PR00,empagliflozin 5 MG / metformin hydrochloride 500 MG [Synjardy]
46287683,1664318,PR00,empagliflozin / metformin Oral Tablet [Synjardy]
46287684,1664321,PR00,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet [Synjardy]
46287685,1664322,PR00,empagliflozin 12.5 MG
46287686,1664323,PR00,empagliflozin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet
46287687,1664324,PR00,empagliflozin 12.5 MG / metformin hydrochloride 500 MG [Synjardy]
46287688,1664325,PR00,empagliflozin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet [Synjardy]
46287689,1664326,PR00,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet
46287690,1664327,PR00,empagliflozin 5 MG / metformin hydrochloride 1000 MG [Synjardy]
46287691,1664328,PR00,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy]
